宝贝ID,商家编码,行业类目,宝贝标题,宝贝链接,浏览量,访客数,销售额,成交宝贝数,交易笔数,转化率,入口数,出口数,跳失率,停留时间,收藏量,新增购物车人数,新增购物车宝贝件数,退款额,退货量,退款率,搜索UV,PC端类目UV,PC端收藏UV,PC端直通车UV,PC端淘宝客UV,浏览量（PC）,访客数（PC）,销售额（PC）,成交宝贝数（PC）,交易笔数（PC）,转化率（PC）,入口数（PC）,出口数（PC）,跳失率（PC）,停留时间（PC）,搜索UV（PC）,浏览量（手机）,访客数（手机）,销售额（手机）,成交宝贝数（手机）,交易笔数（手机）,转化率（手机）,入口数（手机）,出口数（手机）,跳失率（手机）,停留时间（手机）,搜索UV（手机）,访客数（老客）,销售额（老客）,成交宝贝数（老客）,交易笔数（老客）,转化率（老客）
5.72058E+11,AW1376,女装/女士精品 -> 连衣裙,撞色拼接格纹连衣裙2018夏装新款宽松系带收腰长裙港味chic裙子,http://item.taobao.com/item.htm?id=572058198828,278,237,403.3,2,2,0.84%,18,28,44.40%,101,5,1,0,0,0,0%,38,0,0,0,0,12,11,0,0,0,0%,1,2,0%,55,1,266,226,403.3,2,2,0.88%,17,26,47.10%,87,37,21,188.3,1,1,4.76%
5.72059E+11,AW1382,女装/女士精品 -> 裤子 -> 休闲裤,裤子女夏2018新款紫色长裤宽松直筒高腰阔腿裤高腰显瘦休闲裤薄款,http://item.taobao.com/item.htm?id=572059386438,77,71,0,0,0,0%,0,2,0%,55,1,0,0,0,0,0%,4,0,0,0,0,2,2,0,0,0,0%,0,0,0%,8,0,75,69,0,0,0,0%,0,2,0%,55,4,6,0,0,0,0%
5.7206E+11,AW1386,女装/女士精品 -> 连衣裙,黑白涂鸦百褶印花吊带裙女夏慵懒风裙子宽松极简主义连衣裙冷淡风,http://item.taobao.com/item.htm?id=572059634883,575,449,0,0,0,0%,37,52,62.20%,58,7,0,0,0,0,0%,59,0,0,0,0,12,12,0,0,0,0%,1,3,100%,36,1,563,437,0,0,0,0%,36,49,61.10%,58,58,31,0,0,0,0%
5.7206E+11,AW1383,女装/女士精品 -> 裤子 -> 休闲裤,折叠腰棕色短裤女秋2018新款宽松哈伦裤工装裤怪味少女裤子直筒,http://item.taobao.com/item.htm?id=572059754442,573,370,124.19,1,1,0.27%,33,37,51.50%,69,10,7,0,129.93,1,51.13%,55,0,0,0,0,10,10,0,0,0,0%,1,1,0%,18,1,563,360,124.19,1,1,0.28%,32,36,53.10%,70,54,42,0,0,0,0%
5.72147E+11,AW1362,女装/女士精品 -> 连衣裙,黑白印花连衣裙女夏2018新款裙子收腰长裙女慵懒风极简主义温柔裙,http://item.taobao.com/item.htm?id=572147203915,228,159,0,0,0,0%,10,15,50%,55,2,0,0,0,0,0%,17,0,0,0,0,4,3,0,0,0,0%,0,0,0%,7,0,224,156,0,0,0,0%,10,15,50%,56,17,19,0,0,0,0%
5.72147E+11,AW1361,女装/女士精品 -> 裤子 -> 休闲裤,裤子女夏2018新款碎花雪纺连体裤宽松短裤韩版阔腿裤裙裤显瘦,http://item.taobao.com/item.htm?id=572147227096,1083,790,0,0,0,0%,128,155,72.70%,80,12,3,0,225,1,100%,158,0,0,0,0,10,10,0,0,0,0%,1,2,100%,12,1,1073,780,0,0,0,0%,127,153,72.40%,80,157,102,225,1,1,0.98%
5.72153E+11,AW1369,女装/女士精品 -> 连衣裙,2018新款宽松绑带连衣裙女夏慵懒风裙子T恤裙极简主义长裙中长款,http://item.taobao.com/item.htm?id=572152919789,121,114,0,0,0,0%,4,2,25%,36,1,0,0,0,0,0%,6,0,0,0,0,2,2,0,0,0,0%,0,0,0%,11,0,119,112,0,0,0,0%,4,2,25%,36,6,20,0,0,0,0%
5.72154E+11,AW1373,女装/女士精品 -> 连衣裙,2018新款宽松女夏碎花吊带裙性感印花连衣裙温柔风沙滩裙收腰超仙,http://item.taobao.com/item.htm?id=572154263550,380,259,0,0,0,0%,33,41,42.40%,93,4,0,0,0,0,0%,59,0,0,0,0,7,6,0,0,0,0%,1,0,0%,16,0,373,253,0,0,0,0%,32,41,43.80%,94,59,35,0,0,0,0%
5.72155E+11,AW1374,女装/女士精品 -> 连衣裙,复古印花一字肩连衣裙女夏装2018新款宽松收腰裙子sukol裙小清新,http://item.taobao.com/item.htm?id=572154679341,343,281,0,0,0,0%,32,38,59.40%,47,5,1,0,0,0,0%,53,0,0,0,0,9,8,0,0,0,0%,1,1,0%,29,2,334,273,0,0,0,0%,31,37,61.30%,48,51,34,0,0,0,0%
5.72155E+11,AW1379,女装/女士精品 -> 连衣裙,拼接连衣裙女夏季2018新款宽松V领荷叶边裙pp home裙子慵懒风裙子,http://item.taobao.com/item.htm?id=572155219649,8009,4762,2100.06,14,14,0.29%,1172,1290,56.60%,92,88,78,0,149.3,1,6.64%,671,0,4,2,0,55,51,159,1,1,1.96%,8,15,62.50%,27,5,7954,4711,1941.06,13,13,0.28%,1164,1275,56.50%,93,666,296,442.28,3,3,1.01%
5.72156E+11,AW1385,女装/女士精品 -> 连衣裙,几何撞色极简主义POLO连衣裙女2018夏新款小清新裙子冷淡风衬衫裙,http://item.taobao.com/item.htm?id=572155647937,511,260,147.9,1,1,0.38%,12,17,66.70%,47,6,1,0,0,0,0%,22,0,0,0,0,6,6,0,0,0,0%,0,1,0%,4,1,505,254,147.9,1,1,0.39%,12,16,66.70%,48,21,27,0,0,0,0%
5.72156E+11,AW1384,女装/女士精品 -> 半身裙,花苞拼色压褶荷叶边半身裙女夏2018新款ins超火裙子宽松百褶裙,http://item.taobao.com/item.htm?id=572156451727,132,92,149.14,1,1,1.09%,7,10,71.40%,45,1,1,0,0,0,0%,9,0,0,0,0,2,2,0,0,0,0%,0,0,0%,5,0,130,90,149.14,1,1,1.11%,7,10,71.40%,46,9,15,149.15,1,1,6.67%
5.72392E+11,AW1359,女装/女士精品 -> 连衣裙,2018夏新款印花连衣裙女沙滩裙宽松长裙慵懒风chic樱田川岛裙子,http://item.taobao.com/item.htm?id=572392249605,93,85,0,0,0,0%,1,4,100%,39,3,0,0,0,0,0%,14,0,0,0,0,1,1,0,0,0,0%,0,0,0%,15,0,92,84,0,0,0,0%,1,4,100%,39,14,8,0,0,0,0%
5.72399E+11,AW1395,女装/女士精品 -> 连衣裙,条纹吊带裙女夏荷叶边裙子2018新款宽松长裙慵懒风chic连衣裙,http://item.taobao.com/item.htm?id=572399008500,2202,1411,0,0,0,0%,127,196,52%,71,29,7,0,0,0,0%,260,0,0,0,0,31,31,0,0,0,0%,1,5,100%,35,2,2171,1380,0,0,0,0%,126,191,51.60%,71,258,112,0,0,0,0%
5.724E+11,AW1396,女装/女士精品 -> 蕾丝衫/雪纺衫,2018新款韩版宽松荷叶边拼接洋气小衫女娃娃衫短袖上衣蓬蓬夏,http://item.taobao.com/item.htm?id=572399848074,5803,3475,794.75,5,5,0.14%,1437,1605,67.80%,108,74,66,0,0,0,0%,725,0,3,0,1,60,57,0,0,0,0%,22,23,54.50%,91,11,5743,3418,794.75,5,5,0.15%,1415,1582,68.10%,108,714,169,164.64,1,1,0.59%
5.72401E+11,AW1400,女装/女士精品 -> 连衣裙,2018夏新款宽松慵懒风港味复古连衣裙女人味气质衣服裙子韩版女装,http://item.taobao.com/item.htm?id=572400696960,35847,17101,13512.63,57,56,0.33%,5359,4511,45.90%,78,465,387,0,2537.07,11,15.81%,3583,0,6,12,6,361,337,223.44,1,1,0.30%,129,123,60.50%,79,58,35486,16764,13289.19,56,55,0.33%,5230,4388,45.50%,78,3525,958,962.13,4,4,0.42%
5.72403E+11,AW1405,女装/女士精品 -> 连衣裙,冷淡风连衣裙女2018新款宽松慵懒风pp home裙子夏港味复古长裙,http://item.taobao.com/item.htm?id=572403120623,5021,3170,3128.28,18,18,0.57%,404,506,44.30%,68,96,103,0,350.76,2,10.08%,609,0,0,0,0,48,48,0,0,0,0%,1,10,100%,44,0,4973,3122,3128.28,18,18,0.58%,403,496,44.20%,68,609,320,688.71,4,4,1.25%
5.72528E+11,AW1387,女装/女士精品 -> 连衣裙,格纹连衣裙女夏2018新款荷叶边裙慵懒风裙子宽松极简主义长裙复古,http://item.taobao.com/item.htm?id=572528153430,9768,5389,2503.54,12,12,0.22%,943,920,47.90%,76,107,90,0,876.39,4,25.93%,908,0,3,0,0,68,63,0,0,0,0%,12,14,66.70%,35,4,9700,5326,2503.54,12,12,0.23%,931,906,47.70%,77,904,436,1493.06,7,7,1.61%
5.72528E+11,AW1388,女装/女士精品 -> 连衣裙,2018新款宽松蕾丝拼接条纹衬衫裙女夏慵懒风裙子极简主义 连衣裙,http://item.taobao.com/item.htm?id=572528441400,7395,4495,2719.18,13,13,0.29%,907,1029,46.60%,90,112,108,0,204.94,1,7.01%,689,0,3,0,1,81,75,0,0,0,0%,10,11,50%,82,7,7314,4420,2719.18,13,13,0.29%,897,1018,46.60%,90,682,322,206.08,1,1,0.31%
5.7253E+11,AW1391,女装/女士精品 -> 连衣裙,2018新款宽松韩版拼接连衣裙女夏荷叶边裙慵懒风pp home裙子显瘦,http://item.taobao.com/item.htm?id=572530125117,11006,4520,5227.93,33,33,0.73%,785,783,35.20%,66,144,170,0,936.36,6,15.19%,689,0,4,0,1,107,100,0,0,0,0%,17,20,41.20%,92,3,10899,4420,5227.93,33,33,0.75%,768,763,35%,65,686,305,463.48,3,3,0.98%
5.72531E+11,AW1394,女装/女士精品 -> 连衣裙,2018新款韩版极简主义名媛连衣裙慵懒风裙子女夏温柔裙超仙显瘦,http://item.taobao.com/item.htm?id=572530769802,13424,6031,3715.69,25,25,0.41%,1458,1492,46.10%,82,160,119,0,145.39,1,3.77%,883,0,4,0,0,171,157,0,0,0,0%,25,38,44%,66,17,13253,5874,3715.69,25,25,0.43%,1433,1454,46.10%,82,866,516,1185.85,8,8,1.55%
5.72535E+11,AW1404,女装/女士精品 -> T恤,短袖女2018新款宽松韩版T恤不规则上衣夏嘻哈潮ins怪味少女街头,http://item.taobao.com/item.htm?id=572535121682,5855,3461,710.11,6,6,0.17%,802,921,57.40%,83,76,82,0,129,1,15.37%,508,0,3,0,0,62,61,0,0,0,0%,9,9,22.20%,65,5,5793,3400,710.11,6,6,0.18%,793,912,57.80%,83,503,256,482.52,4,4,1.56%
5.72637E+11,AW1392,女装/女士精品 -> T恤,荷叶边条纹拼接宽松T恤露肩短袖女2018新款韩版心机上衣设计感,http://item.taobao.com/item.htm?id=572637498337,181,154,0,0,0,0%,8,14,50%,52,0,0,0,0,0,0%,5,0,0,0,0,7,7,0,0,0,0%,0,2,0%,33,0,174,147,0,0,0,0%,8,12,50%,49,5,19,0,0,0,0%
5.72639E+11,AW1397,女装/女士精品 -> 连衣裙,慵懒风连衣裙女蕾丝网纱夏2018新款露肩小心机裙子设计感pp home,http://item.taobao.com/item.htm?id=572639446581,5905,3153,1332.97,6,6,0.19%,577,583,52%,67,66,52,0,453,2,25.36%,484,0,2,1,1,75,72,0,0,0,0%,14,22,42.90%,55,5,5830,3081,1332.97,6,6,0.19%,563,561,52.20%,67,479,314,0,0,0,0%
5.7264E+11,AW1398,女装/女士精品 -> 连衣裙,2018新款学院风娃娃领连衣裙女韩版宽松慵懒风裙夏褶皱裙复古,http://item.taobao.com/item.htm?id=572639534953,1849,818,697.85,4,4,0.49%,148,191,43.20%,78,20,22,0,0,0,0%,164,0,0,0,1,17,16,0,0,0,0%,1,3,100%,16,3,1832,802,697.85,4,4,0.50%,147,188,42.90%,78,161,84,173.57,1,1,1.19%
5.72641E+11,AW1401,女装/女士精品 -> 蕾丝衫/雪纺衫,条纹拼接镂空性感上衣女荷叶边洋气小衫气质娃娃衫韩版蓬蓬衣服,http://item.taobao.com/item.htm?id=572641414257,487,358,0,0,0,0%,17,32,64.70%,88,7,0,0,0,0,0%,51,0,0,0,0,10,10,0,0,0,0%,0,2,0%,19,0,477,348,0,0,0,0%,17,30,64.70%,90,51,36,0,0,0,0%
5.72642E+11,AW1403,女装/女士精品 -> 连衣裙,性感连衣裙夏2018新款宽松长裙露背女裙子小心机设计感格子温柔裙,http://item.taobao.com/item.htm?id=572642118347,7421,3947,3074.15,16,16,0.41%,671,749,48.60%,75,87,71,0,0,0,0%,586,0,1,0,1,86,80,0,0,0,0%,10,18,60%,80,10,7335,3867,3074.15,16,16,0.41%,661,731,48.40%,74,576,316,594.05,3,3,0.95%
5.72643E+11,AW1406,女装/女士精品 -> 连衣裙,夏2018新款pphome心机设计感T恤sukol裙连衣裙小清新裙子文艺女装,http://item.taobao.com/item.htm?id=572642842972,38562,17475,13202.32,86,85,0.49%,9358,8748,63.10%,91,507,456,0,934.5,6,6.61%,2913,0,27,1,3,382,341,294.79,2,2,0.59%,126,128,55.60%,63,59,38180,17134,12907.53,84,83,0.48%,9232,8620,63.20%,92,2854,752,1197.72,8,7,0.93%
5.72733E+11,AW1390,女装/女士精品 -> 连衣裙,2018新款夏装有女人味的连衣裙女装气质休闲chic复古鱼尾裙子港味,http://item.taobao.com/item.htm?id=572732875757,79713,43863,15329.27,75,75,0.17%,30509,27149,67.40%,104,981,755,0,3618.35,18,19.10%,4545,0,22,4,17,1010,935,861.27,4,4,0.43%,752,508,58.60%,73,187,78703,42928,14468,71,71,0.17%,29757,26641,67.60%,105,4358,1014,412.13,2,2,0.20%
5.72734E+11,AW1393,女装/女士精品 -> 半身裙,A字裙女夏2018新款不规则短裙chic高腰一片式半身裙系带包臀裙,http://item.taobao.com/item.htm?id=572733691840,337,273,0,0,0,0%,17,22,35.30%,50,3,0,0,0,0,0%,27,0,1,0,0,7,6,0,0,0,0%,1,1,0%,9,0,330,267,0,0,0,0%,16,21,37.50%,50,27,36,0,0,0,0%
5.72736E+11,AW1399,女装/女士精品 -> 连衣裙,港味复古连衣裙女2018新款收腰长裙慵懒风pp home裙子夏极简主义,http://item.taobao.com/item.htm?id=572736367778,8874,4110,2687.39,15,15,0.36%,1024,1020,50.80%,79,133,112,0,362.77,2,11.89%,552,0,5,0,2,148,127,178.9,1,1,0.79%,37,32,45.90%,79,12,8726,3983,2508.49,14,14,0.35%,987,988,51%,79,540,352,175.42,1,1,0.28%
5.72738E+11,AW1402,女装/女士精品 -> 连衣裙,2018新款宽松韩版拼接衬衫裙女夏长裙女慵懒风chic极简主义连衣裙,http://item.taobao.com/item.htm?id=572737915451,258,207,0,0,0,0%,5,8,60%,86,1,0,0,0,0,0%,12,0,0,0,0,6,6,0,0,0,0%,0,0,0%,52,0,252,201,0,0,0,0%,5,8,60%,86,12,19,0,0,0,0%
5.72748E+11,AW1432,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,荷叶边拼色连衣裙女夏新款格子睡衣中长款宽松睡裙可外穿家居服,http://item.taobao.com/item.htm?id=572747976870,3359,1774,845.91,4,4,0.23%,218,226,39%,61,53,32,0,0,0,0%,201,0,1,0,1,42,40,0,0,0,0%,8,5,50%,131,1,3317,1734,845.91,4,4,0.23%,210,221,38.60%,61,200,136,0,0,0,0%
5.72748E+11,AW1409,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,黑天鹅波点印花套装睡衣女冰丝短袖家居服丝绸薄款夏季两件套睡裤,http://item.taobao.com/item.htm?id=572748192881,11,7,0,0,0,0%,2,2,0%,23,0,0,0,0,0,0%,0,0,0,0,0,5,5,0,0,0,0%,0,0,0%,13,0,6,2,0,0,0,0%,2,2,0%,29,0,3,0,0,0,0%
5.72754E+11,AW1416,女士内衣/男士内衣/家居服 -> 睡裙,夏季新款海军领长袖中长款开衩睡裙性感冰丝韩版宽松连衣裙薄款,http://item.taobao.com/item.htm?id=572753924204,730,559,0,0,0,0%,45,55,48.90%,63,19,0,0,0,0,0%,29,0,1,0,0,9,9,0,0,0,0%,1,1,0%,188,0,721,550,0,0,0,0%,44,54,50%,61,29,61,0,0,0,0%
5.72755E+11,AW1418,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,2018新款夏季薄款宽松睡衣女长袖套装夏薄款开衫两件套家居服外穿,http://item.taobao.com/item.htm?id=572754644328,5,4,0,0,0,0%,2,2,50%,30,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,33,0,3,2,0,0,0,0%,2,2,50%,0,0,0,0,0,0,0%
5.72886E+11,AW1410,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,马卡龙格子睡衣女夏季套装宽松韩版棉绸薄款家居服可外穿两件套,http://item.taobao.com/item.htm?id=572886169270,2063,1317,466.65,2,2,0.15%,212,223,51.40%,76,27,16,0,232.47,1,33.25%,205,0,0,0,0,20,19,0,0,0,0%,6,8,100%,79,5,2043,1298,466.65,2,2,0.15%,206,215,50%,75,200,119,0,0,0,0%
5.72887E+11,AW1428,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,春秋夏季长袖印花睡衣女套装垂感日系甜美家居服韩版睡袍两件套,http://item.taobao.com/item.htm?id=572887233837,574,483,0,0,0,0%,40,47,40%,56,17,0,0,0,0,0%,42,0,0,0,0,8,8,0,0,0,0%,2,0,0%,27,0,566,475,0,0,0,0%,38,47,42.10%,55,42,63,0,0,0,0%
5.7289E+11,AW1425,女士内衣/男士内衣/家居服 -> 睡袍/浴袍,睡衣女印花冰丝开衫系带睡袍夏季中长款宽松薄款家居服可外穿,http://item.taobao.com/item.htm?id=572889545119,3,3,0,0,0,0%,0,1,0%,17,0,0,0,0,0,0%,0,0,0,0,0,3,3,0,0,0,0%,0,1,0%,17,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.72891E+11,AW1414,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,冰丝感镂空条纹睡衣女宽松韩版两件套薄款甜美套装可外穿家居服,http://item.taobao.com/item.htm?id=572890541071,123,99,0,0,0,0%,5,7,40%,50,3,0,0,0,0,0%,8,0,0,0,0,6,6,0,0,0,0%,0,0,0%,19,0,117,93,0,0,0,0%,5,7,40%,50,8,16,0,0,0,0%
5.72891E+11,AW1420,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,复古印花睡袍开衫春秋季新款宽松韩版冰丝睡衣套装女可外穿家居服,http://item.taobao.com/item.htm?id=572890741044,2,2,0,0,0,0%,0,0,0%,27,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,27,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.72893E+11,AW1421,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,复古印花睡袍开衫春秋季新款宽松韩版冰丝睡衣套装女可外穿家居服,http://item.taobao.com/item.htm?id=572893181124,3,3,0,0,0,0%,0,0,0%,19,0,0,0,0,0,0%,0,0,0,0,0,3,3,0,0,0,0%,0,0,0%,19,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.72959E+11,AW1441,女装/女士精品 -> 连衣裙,2018新款宽松荷叶边印花连衣裙女夏收腰碎花长裙中长款a字裙超仙,http://item.taobao.com/item.htm?id=572958700245,2,2,0,0,0,0%,0,0,0%,20,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,20,0,0,0,0,0,0,0%,0,0,0%,0,0,1,0,0,0,0%
5.72961E+11,AW1457,女装/女士精品 -> 套装/学生校服/工作制服 -> 时尚套装,韩版帅气套装女2018新款宽松印花洋气短裤套装复古港味网红两件套,http://item.taobao.com/item.htm?id=572960928750,3,3,0,0,0,0%,0,0,0%,5,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,8,0,1,1,0,0,0,0%,0,0,0%,0,0,2,0,0,0,0%
5.72961E+11,AW1449,女装/女士精品 -> 衬衫,2018新款宽松白色镂空衬衫女小清新短袖娃娃衫韩版蓬蓬上衣超仙,http://item.taobao.com/item.htm?id=572961292075,2559,1626,747.24,5,5,0.31%,238,256,47.10%,75,37,38,0,154.84,1,17.16%,290,0,1,0,0,34,32,0,0,0,0%,1,6,0%,22,1,2525,1594,747.24,5,5,0.31%,237,250,47.30%,76,289,173,143.41,1,1,0.58%
5.72992E+11,AW1407,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,睡衣女夏纺真丝吊带韩版蕾丝性感丝绸宽松大码薄款冰丝睡裙套装,http://item.taobao.com/item.htm?id=572992146341,136,118,0,0,0,0%,2,11,0%,53,2,0,0,0,0,0%,13,0,0,0,0,6,6,0,0,0,0%,0,0,0%,25,0,130,112,0,0,0,0%,2,11,0%,54,13,16,0,0,0,0%
5.72995E+11,AW1429,女士内衣/男士内衣/家居服 -> 睡裙,重工刺绣韩版夏季冰丝睡袍吊带裙丝绸睡衣女宽松中长款睡裙家居服,http://item.taobao.com/item.htm?id=572994514220,209,191,0,0,0,0%,4,6,25%,59,3,0,0,0,0,0%,11,0,0,0,0,6,6,0,0,0,0%,0,0,0%,23,0,203,185,0,0,0,0%,4,6,25%,59,11,24,0,0,0,0%
5.72996E+11,AW1426,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,2018新款夏季拼色吊带裙睡衣女宽松韩版性感甜美睡衣家居服两件套,http://item.taobao.com/item.htm?id=572996310088,36,27,198,1,1,3.70%,1,1,0%,39,1,0,0,0,0,0%,2,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,35,26,198,1,1,3.85%,1,0,0%,41,2,6,198,1,1,16.67%
5.72998E+11,AW1423,女士内衣/男士内衣/家居服 -> 睡裙,2018新款拼接印花吊带连衣裙女夏宽松韩版中长款性感睡裙可外穿,http://item.taobao.com/item.htm?id=572997750315,4,4,0,0,0,0%,2,1,50%,8,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,8,0,2,2,0,0,0,0%,2,1,50%,0,0,2,0,0,0,0%
5.72998E+11,AW1415,女士内衣/男士内衣/家居服 -> 睡裙,涂鸦印花冰丝吊带睡裙中长款性感睡衣女宽松韩版薄款家居服甜美,http://item.taobao.com/item.htm?id=572998142498,168,160,0,0,0,0%,5,9,60%,40,0,0,0,0,0,0%,6,0,0,0,0,2,2,0,0,0,0%,1,1,100%,4,0,166,158,0,0,0,0%,4,8,50%,41,6,19,0,0,0,0%
5.73E+11,AW1419,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,黄玫瑰短袖短裤开衫睡衣套装女春秋季宽松韩版家居服可外穿两件套,http://item.taobao.com/item.htm?id=573000278717,207,193,0,0,0,0%,4,8,25%,40,2,0,0,0,0,0%,11,0,0,0,0,1,1,0,0,0,0%,0,0,0%,3,0,206,192,0,0,0,0%,4,8,25%,40,11,32,0,0,0,0%
5.73088E+11,AW1433,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,冰丝睡衣女印花夏套装韩版长裤两件套清新可爱学生真丝绸家居服薄,http://item.taobao.com/item.htm?id=573087639393,647,545,269.89,1,1,0.18%,38,29,5.30%,61,20,1,0,0,0,0%,132,0,1,0,0,7,6,0,0,0,0%,0,1,0%,32,0,640,539,269.89,1,1,0.19%,38,28,5.30%,51,132,41,269.88,1,1,2.44%
5.73088E+11,AW1408,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,日系花瓣睡衣女夏宽松性感韩版薄款系带睡袍套装家居服两件套,http://item.taobao.com/item.htm?id=573087707640,3,3,0,0,0,0%,0,0,0%,56,0,0,0,0,0,0%,0,0,0,0,0,3,3,0,0,0,0%,0,0,0%,56,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.73088E+11,AW1431,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,维密性感露肩吊带睡衣女宽松韩版睡裙套装冰丝垂感睡袍两件套夏,http://item.taobao.com/item.htm?id=573088479549,4,4,0,0,0,0%,0,0,0%,104,0,0,0,0,0,0%,0,0,0,0,0,4,4,0,0,0,0%,0,0,0%,104,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.73089E+11,AW1430,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,睡袍女印花夏长款冰丝性感丝绸睡衣春秋大码浴袍家居服可外穿,http://item.taobao.com/item.htm?id=573088671762,3,3,0,0,0,0%,0,1,0%,7,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,1,0%,7,0,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.73089E+11,AW1411,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,吊带睡衣女夏中长款性感蕾丝韩版宽松睡裙套装家居服两件套薄款,http://item.taobao.com/item.htm?id=573088851788,537,442,303.1,1,1,0.23%,29,38,41.40%,70,11,0,0,0,0,0%,33,0,0,0,0,15,15,0,0,0,0%,1,3,100%,27,0,522,427,303.1,1,1,0.23%,28,35,39.30%,71,33,66,303.1,1,1,1.52%
5.7309E+11,AW1412,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,睡衣风女装家居服报纸印花夏季薄款套装可外穿韩版宽松冰丝两件套,http://item.taobao.com/item.htm?id=573089679234,5127,2535,991.72,4,4,0.16%,810,700,41.10%,74,103,41,0,0,0,0%,390,0,2,0,0,40,39,0,0,0,0%,7,13,71.40%,60,6,5087,2496,991.72,4,4,0.16%,803,687,40.80%,74,384,231,247.9,1,1,0.43%
5.73092E+11,AW1424,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,复古印花宽松韩版睡衣女长袖开衫套装春秋季冰丝垂感可外穿两件套,http://item.taobao.com/item.htm?id=573091579974,4,4,0,0,0,0%,0,1,0%,22,0,0,0,0,0,0%,0,0,0,0,0,4,4,0,0,0,0%,0,1,0%,22,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.73092E+11,AW1413,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,夏季性感冰丝条纹睡衣女套装宽松韩版薄款睡裙可外穿家居服两件套,http://item.taobao.com/item.htm?id=573092235143,4,4,0,0,0,0%,0,0,0%,11,0,0,0,0,0,0%,0,0,0,0,0,4,4,0,0,0,0%,0,0,0%,11,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.73093E+11,AW1466,女装/女士精品 -> 连衣裙,2018新款白色蕾丝网纱连衣裙女夏宽松慵懒风裙子极简主义imiss裙,http://item.taobao.com/item.htm?id=573092805795,6,6,0,0,0,0%,1,2,100%,61,0,0,0,0,0,0%,0,0,0,0,0,5,5,0,0,0,0%,0,1,0%,74,0,1,1,0,0,0,0%,1,1,100%,0,0,2,0,0,0,0%
5.73093E+11,AW1422,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,睡衣风家居服2018新款夏印花开衫短裤女套装宽松韩版春秋季两件套,http://item.taobao.com/item.htm?id=573092843122,5708,3141,4050.46,17,17,0.54%,495,506,48.30%,73,130,82,0,462.8,2,10.25%,507,0,1,0,1,56,52,0,0,0,0%,8,7,50%,99,5,5652,3089,4050.46,17,17,0.55%,487,499,48.30%,73,502,281,1190.18,5,5,1.78%
5.73093E+11,AW1417,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,文艺复古格纹短裤睡衣女宽松韩版套装春秋季家居服可外穿两件套,http://item.taobao.com/item.htm?id=573093463735,11,8,0,0,0,0%,4,5,50%,63,0,0,0,0,0,0%,0,0,1,0,0,5,5,0,0,0,0%,1,2,0%,24,0,6,3,0,0,0,0%,3,3,66.70%,60,0,0,0,0,0,0%
5.73096E+11,AW1436,女装/女士精品 -> 连衣裙,连衣裙女夏2018新款黑色吊带裙不规则裙慵懒风裙子极简主义小黑裙,http://item.taobao.com/item.htm?id=573095857834,13,13,0,0,0,0%,0,3,0%,32,0,0,0,0,0,0%,0,0,0,0,0,13,13,0,0,0,0%,0,3,0%,32,0,0,0,0,0,0,0%,0,0,0%,0,0,1,0,0,0,0%
